tweet_text,caution_and_advice,displaced_people_and_evacuations,infrastructure_and_utility_damage,injured_or_dead_people,missing_or_found_people,not_humanitarian,other_relevant_information,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,sympathy_and_support
Hotels have been boarded up and families have evacuated their homes as life-threatening Hurricane Dorian closes in on the Bahamas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@AKimCampbell I thought I came across foul, disrespectful Liberals but then I came across YOU! There are 10 mm innocent individuals who are in Dorians path yet you wish destruction on @Mar a Lago! Youre a disgrace, worthless POS &amp; so is @JustinTrudeau! WE WILL NEVER FORGET!Ὑ5ἿB",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"NPPD teammates &amp; supplies left this morning, making their way to Florida in anticipation of Hurricane Dorian. Utilities in the Orange State requested mutual aid in restoring expected power outages from this storm. #PublicPower #MutualAid #HurricaneDorian2019",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
The eye of category 5 Hurricane #Dorian located over Great #Abaco in the #Bahamas. Reports coming through of catastrophic damage in the region.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HURRICANE DORIAN: Lowe’s says it has shipped 1,500 truckloads of generators, flashlights and other supplies to stores in Florida, Georgia, North Carolina and South Carolina.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#SFLA needs to continue to monitor the storm. Just because we aren’t directly in the path doesn’t mean we aren’t going to experience severe weather conditions. The potential for damage from wind and more likely from flooding is still there. Let’s be prepared! #Dorian2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mandatory evacuations for zones A &amp; B starting tomorrow morning. Live updates: School cancellations, evacuations issued",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Unfortunately, Great Abaco Island and Marsh Harbour are about to be impacted by #Dorian directly. Now a category 5 with 175 mph winds and gusts near 200 mph. Catastrophic damage inevitable.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @JamestownWX: RT MaximoSPQR: #PrayForTheBahamas Total destruction ὢB #HurricaneDorian #Bahamas #Dorian #Dorian2019 ἰ0ὄ0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Evacuations ordered for parts of South Carolina ahead of Hurricane Dorian,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Our class is ready for families who are evacuating their homes due to Hurricane Dorian. @Hammett_Bowen @heidihonsted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"@davidfrum Uh yeah, waiting for Dorian and then hopefully have hurricane aid after Trump has stolen funds to help",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@NicolleDWallace So seriously in the next scrum on the WH lawn Id like to hear this question, Mr. President, regarding the massacre in Odessa and the damage from Hurricane Dorian would you like to chide a celebrity or just go play more golf? #PresidentGolfOuting",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@AmoneyResists @Bethenny #bestrong Has given direct relief to the people of Puerto Rico, and other natural disasters. I’m certain she’ll be doing something for #Dorian, as well. She had a fantastic team. Please donate, if you’re able!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @skuffel_waow: Hurricane Dorian is an absolute beast of a storm.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"#Dorian as was feared is slamming on the brakes and crawling along at 5 MPH to the west. This means prolonged flooding, storm surge, and extremely strong winds of 180+ MPH continue to batter The Bahamas for a longer period of time. #HurricaneDorian",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Mandatory evacuations go into effect tomorrow at 8 a.m.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Setting it up for Progressive Insurance warehouse on Miramar Parkway and i75 will be a drop off location for #HurricaneDorian relief supplies and donations! More deets coming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Hurricane #Dorian2019 has already done extensive damage to the Bahamas. See for yourself:,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WATCH: More video coming out of Abaco Island of the damage done by #HurricaneDorian - just a terrifying scene. (Video courtesy Deandre Powell),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"As Hurricane Dorian bears down on the east coast, let’s ask the Father to preserve human life and open up new pathways for the gospel to be shared pray too for the disaster relief teams already on standby as the storm approaches.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @Stocktrader: Abaco island damage. Currently in the eye of #Dorian. Seek shelter. Pray.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"dorian had the chance to hit a well developed state with tons of preparations, help, and supplies from other states but no. he had to go hit a small, pretty much helpless island",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
#HurricaneDorian Makes Third Landfall as a Category 5 in the Northwestern #Bahamas; Hurricane Warning Issued in Florida | The #Weather Channel,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ὢ8As #Dorian approaches get prepared by following @RedCrossCFL, @redcrossnorthfl, @SFLRedCross &amp; @FLSERT Plus, download the FREE #RedCross Emergency App. Get closest shelter locations, realtime weather alerts &amp; preparedness tips. #flwx #gawx #scwx ⛑Ἶ5ὄ9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Our Lady of Prompt Succor, please pray for us and for all in the path of Hurricane #Dorian!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
This is noteworthy. Please continue to monitor your local news for updated information.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Now look I wish no ill on anyone and I hope everyone in FL is safe. That being said, what’s the over-under on Trump filing for disaster funds if Mar-a-Lago suffers any damage (no mater how small)?",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@ZNSBahamas242 Be extremely careful!! Our hearts and prayers are with you! #homes #family #business #Dorian #liquidityhorizons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
@Ann0404Ann @Stonekettle He can seek to help a neighbor country in anyway the can. A true test of his humanity will be if he does so with the relief effort after Dorian.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
To all those who are in Dorians path evacuate &amp; stay safe Those who are Trump hating ignoramuses I hope your in a safe place &amp; that you dont need help during or after Dorain In times of dangerous storms its time to pray for each other &amp; leave hate for @realDonaldTrump behind,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If your home is damaged, theyre going to demand proof &amp; youll reply.right here. * The flash drives are back up in case something happens to your cell * #HurricaneDorian2019 #HurricaneDorian #Dorian #Dorian2019 #Category5 #Cat5 #DAT #DisasterAssistTeam",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( How Fed Gov cover damage from Dorian? US Nat Debt jump 23Trill? ) Cat-5 Hurricane Dorian Strongest In Modern History To Hit Bahamas | Zero Hedge,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If conditions get really bad from #HurricaneDorian, the Jacksonville Zoo and Gardens will move most of its animals. Heres their plan. #JaxZoo",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"It is a ripple effect that will land in #WV due to rain, surges, and flooding inland more than ppl know ..",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sunset over Dorian. A monster of a storm.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Everybody is wondering if they have enough food and water to survive #Dorian and I’m out here trying to figure out my next camera lens 35mm or 85mm?? ὊD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Dorian is forecast to be a major hurricane making landfall likely in Florida late Monday or early Tuesday with winds of 140 mph. Flooding rains, storm surge, tornadoes and high winds. @wdsu #tropics #Dorian",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Dorian fixing to strike Florida. Earthquake off Oregon coast, coincidence? Nope! OIG report is coming why all this is happening. More will be coming to steal the narrative. Pray folks, the intensity of this war just went to a new level.  -",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"In light of the State of Emergency declared in Florida due to Hurricane Dorian, this Saturday’s staging of Pan Di Plaza will be POSTPONED until Sept 7th. Nuh worry all tikit still valid! Plaza Nexweek! - #PanDiPlaza #PanDiPlazaMIA - Information : @PanDiPlaza",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"We are working diligently readying supplies for distribution after Hurricane Dorian. MREs (Meals, Ready to Eat) and water arrived at or distribution center this morning. #FeedTC #TCFoodbank Thank you #feedingamerica #feedingflorida",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Lend-a-hand Bahamas is a nonprofit that is raising money to help those DEVASTATED by Hurricane Dorian. Any amount you donate would help these people who have lost everything. I don’t have many followers, so PLEASE SHARE ὤF They need our help! Ty἞7἟8♥️",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
This is a formidable storm. #HurricaneDorian,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PSA: Now that Dorian seems to be heading away from us PEOPLE THAT WENT OUT AND PREPPED (also I don’t blame youI did too) PLEASE (for the sake of everyperson’s sanity that works in a retail store *HI, ME ὄBἿCὤBἿC‍♀️*) PLEASE JUST KEEP YOUR DANG WATER, BATTERIES, FOOD etc.! #Dorian",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"These winds are steady at 180 mph, with gusts over 200. That’s well into tornado strength. If you are anywhere near where this thing is heading, be smart and be safe. Check  for updates.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hurricane Dorian hits the Bahamas, causing flooding, snapping trees and tearing roofs off of homes. The storm is expected to hit in some areas of Florida this Monday. Praying for all affected in this natural disaster ὤFἿEὤFἿE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"RT @hultmark_mark: South Carolina to evacuate 830,000 residents ahead of Hurricane Dorian - New York Daily News",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @Pratt_Kristin: @Readygov @PeteButtigieg Also see here for an emergency plan for your pets too. #Dorian,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"#Dorian made landfall in Elbow Cay, Abacos 10 minutes ago at 12:40. Max winds have also increased to 185mph. The Bahamas are generally very flat and surrounded by so much warm water so, despite landfall, little if any weakening is expected.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @SGTreport: Im really afraid to hear what the death toll will be. Just horrible.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"#RomanceIsComing #HurricaneDorian #ThursdayThoughts #KevinHart We have the lowest prices on Janitorial, Office and coffee supplies. Store front coming soon!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Matthew had a different original path to Dorian but the most recent update keeps them on a similar path off the Florida to South Carolina coast. Dorian is projected to move faster which will limit flooding compared to Matthew. Next update at 8AM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"@MomWhoThinks @mythreerules @Publix Too bad for the haters who were wishing for Dorian to hit Mar-a-Lago. Never mind all of the collateral damage”. Get the Bad Orange Man at all costs. Sickening. Haven’t seen Dorian’s track yet today, but still hoping and praying for it to bend back harmlessly out to sea.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"If you want to/can help, a good charity to donate to is Direct Relief fund, for Hurricane Dorian. Direct relief is highly recommended and refutable: #Dorian2019 #Bahamas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Thank you @POTUS @realDonaldTrump for calling tonight and assuring me that #OurCounty and its residents can count on the federal government to assist us in the wake of whatever #Dorian sends our way.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
We got a new location in #Jacksonville to receive donations for #HurricaneDorian relief. Come support us! Or check out  for more info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @KyleWalkine: List of communities on Grand Bahama being urged to evacuate ahead of Hurricane Dorian,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red Cross helps residents prepare for Hurricane Dorian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Weve been so focused on Florida with #Dorian, but part of Great Abaco (Bahamas) has seen complete destruction from the Category 5 hurricane. @MyStateline",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Good morning Twitter. Dorian has officially hit cat 5 this is not good. Mathew completely destroyed grand Bahama which now makes Dorian stronger ὢ9ὢ9ὢ9ὢ9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"#HurricaneDorian #Help Thanking these hundreds of helpers restoring power to those affected by Hurricane Dorian. Prayers to all. Respect, Shine On Hollywood",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Trump cancels his trip to Poland to deal with the fallout of Dorian. In other words, he wants to keep an eye on Mar-a-Lago, just in case he needs to call his insurance adjusters with inflated damage claims. Oh, you know he does",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HURRICANE DORIAN EVACUATION ORDERS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#FL #Dorian Locations to fill sandbags in South Florida can be found here! Sandbags can help to divert water from your house and businesses. via @FLSERT  #FLPrepares #hmrd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@soulphoodie @PKelpe @grantstern As much as I would to love to see Mar-a-logo blown to bits, I would not want to see any damage or harm come to everyone and everything in the path of Dorian.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Miami Beach hospitals new surgery wing and emergency department are ready for Hurricane Dorian. Heres why.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Its no joke especially when the shadow governor Stacey Abrams volunteered herself to be used as a sea wall to prevent damage shes like a hero or something.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Sending thoughts and prayers to my friends in the Bahamas-stay safehoping #Dorian somehow stays off the East Coast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Need to stress that this is an extremely dangerous &amp; life-threatening storm, sustained winds near 175 mph, even higher gusts. Take IMMEDIATE shelter in the Abaco Islands, get inside in a study building, this is NOT the time to be outside taping or taking photos! #Dorian #Bahamas",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"An #emergency #services map for the state of Florida, with everything available from state assistance &amp; evacuation zones, to traffic &amp; food assistance programs in lieu of disaster. Prayers &amp; love for my friends &amp; family in #Florida in the path of #Dorian",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3/4 Dorians track remains unclear. We, and all of Florida, remain in the cone of uncertainty per National Hurricane Center (NHC) advisories. Dorian is forecast to be a major hurricane. As of 5pm today no Hurricane Watch or Warning has been issued for our area. @VillKeyBiscayne",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thoughts and prayers going out the Bahamas. May Dorian move away swiftly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Chicago is praying for all who are in the path of this storm. Chicago residents will do all we can to help those affected by #HurricaneDorian Community isnt just local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Some big #Dorian headlines. New watches and warnings, including a #TropicalStorm watch around Lake Okeechobee. #WINKnews #swfl",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Be safe out there! This one goes out to all those emergency responders preparing to work to help those in need because of the approach of Dorian. This includes the members of the Response Operations Group (ROG) for FirstNet by AT&amp;T preparing to stand up emergency communications,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My thoughts and prayers go out to everybody in the path of Hurricane Dorian Be safe ὤFὤF✝️✝️,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Acabo will be feeling the full force of hurricane with sustained 180mph winds now! The 2,600 residents in the shantytowns of Marsh Habor will be the most at risk. Their homes cannot withstand this and there will likely be a humanitarian crisis. @DavidBegnaud #hurricaneDorian",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RT @Destini41: Mandatory evacuations start in Jacksonville at 8am tomorrow. #dorian,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"As Hurricane Dorian moves through the Caribbean and threatens to make landfall on Florida as a Category 4 hurricane, Team Rubicon is standing by to serve those affected. Your support is critical to ensure were prepared for a large-scale response.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"I thought I would do basic preps for #Dorian: Fill up the car, stock up canned goods, fill the tub with water. I think I was drunk when I finished. Woke up to find water in the gas tank, shelves soaked with gasoline, and the tub full of baked beans.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Florida Gov. Ron DeSantis declares a state of emergency urging residents to prepare for Hurricane Dorian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Hurricane updates here. Plan to shoot, share video? Watch this. Vacation video yes, but 3 lessons hold: horizontal, steady, wide. Stay safe.  #HurricaneDorian #travel #food #wine #mixology #golf #UndercoverJetsetter #JohnDaly #SusanAnzalone #NoozTV",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
