tweet_text,caution_and_advice,displaced_people_and_evacuations,infrastructure_and_utility_damage,injured_or_dead_people,missing_or_found_people,not_humanitarian,other_relevant_information,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,sympathy_and_support
Stop crying all media channels have given coverage  Whole nation is helping and raising funds . Please help Kerala instead of making such rhetorics. #KeralaFloods #KeralaFloodRelief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"After the High level meeting to review on #KeralaFloods devastation, I honoured the fishermen brothers who saved hundreds of life during rescue operation #KeralaFloodRelief @DDNewsLive @PIB_India @PMOIndia @AmitShah @BJP4Keralam",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"In 14 days, funds for Kerala flood relief touch Rs 713.9 crore.. and @ShashiTharoor went to UN for begging help for #KeralaFlood",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#KeralaFloods: Andhra Pradesh fire department deploys four teams to Kerala to aid in rescue operations on Saturday.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kannur Muzhakkunnu Mridangashaileshwari temple donated 50K to #CMDRF Opened a #KeralaFloodRelief Bhandara from 16.08.2018 to 18.09.2018 for collecting money for relief works,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Donated 10k to Kerala CM Relief Fund. We can rant on Twitter, or we can pitch in to help our countrymen. #KeralaFloodRelief",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"2 Kerala Govt Officials M P Dineshan And Sineesh Thomas Arrested For Stealing Flood Relief Materials. People Have Opened Their Heart And Donated For #Kerala, Its Time For Govt Officials To Ensure The Relief Material Reaches To The VictimsὤF἞E἟3 #KeralaFloodRelief #KeralaFloods",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"In Uttrakhand flood where 8000 people dead we demanded answers from state Government, when flood killed 500 in Bihar we asked state govt what it is doing. In #Kerala we ask Central govt for everything because comrades arent expected to work or answer to anything. #KeralaFloods",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9012 RTs in 12 Hours .. As Pledged I will Donate - 18024 ὤFὤF (Tweeted at 9 am Screenshot taken at 9 pm) #KeralaFloods #Donate4Kerala #KeralaFloodRelief #KeralaDonationChallenge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Over 347 dead, thousands displaced. 20000 houses and almost 10000 roads damaged due to Floods in Kerala. The state, the central government, the army, the navy, and the NGO’s are continuously working on rescuing the people. #KeralaFloods2018 #KeralaReliefFund",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
#KeralaFloods my deepest sympathy with people of Kerala but we cant do any thing else to pray for those who lost their lives in this floods #ActofGod ὀ4ὀ4ὀ4ὀ4ὀ4ὀ4 #KeralaFlood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The lives of #Flood affected intertwine as the amount of loss just keeps piling #KeralaFloods #RebuildKerala,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kerala to become God’s own country once again. We need your help in this. . Please donate as much as you can even a small amount can helpὤF @MyKartavya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#HELP #URGENT More than 1200 people are stuck at Paravoor (Ernakulam district) for more than 3 days without food. Please save them. #KeralaFloodRelief #KeralaFloods #KeralaRains #DoForKerala @PrithviOfficial #Poffactio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Lorry Of Flood Relief Materials Send By Thalapathy #Vijay Arrived at Alappuzha ,(KL) #KeralaFloodRelief ❤ὤF #Thalapathy @actorvijay @RIAZtheboss @BussyAnand @Jagadishbliss",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#Keralafloods: Rs.600cr only advance aid, clarified Centre #KeralaFloodRelief #KeralaFloodRescue #KeralaRains #KeralaFloods2018 #KeralaFlood #KeralaHealth #IndiaForKerala",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Prime Minister has given a step-motherly treatment to Kerala in releasing relief funds. Why was the relief work delegated to @DefenceMinIndia , who seemed more interested in dominating the state minister? #KeralaFloods",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#KeralaFloods: 75,000 Houses Washed Away, Rs 700 Crore Worth Crops Damaged @vinodkumarmenon #NationalNews #MiddayNews Get all the latest news at",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSS Sah Sarkaryavah Shri Manmohan Vaidya stated that the entire nation will stand and work together in solidarity with Seva Bharathi to overcome the Kerala floods calamity. For flood,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#savekerala #KeralaFloods praying for Kerala.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"1000 ready to eat food packets available to distribute in #Ernakulam. Any camps in need of food kindly contact- Abhithaj Jayanandan 9496340467 8921568728 9650396129 Shared - Aug 19, 10:33pm #KeralaFloodRelief #KeralaSOS #KeralaFlood",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Chinese electronics giant @HuaweiMobile on Saturday announced it would provide free repair services for #Huawei and @Honorglobal smartphones damaged in the #Keralafloods. #KeralaFloodRelief #TheLiveMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#keralarain #keralaflood #keralatrafficupdates Pathanamthitta Sabarimala road .water level slowly decreasing. No rain now Rescue operation underway. #StandWithKerala #DoForKerala #KeralaFloodRelief #KeralaSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#KeralaFloodRelief: Tamil Film Stars And Their Massive Contributions -  #KeralaReliefFund #KeralaFloods #KeralaFloodReliefs #KeralaFlood #KeralaFloodRescue #Kerala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Saruk sir donated 21 lakhs for Kerala Flood Relief Saruk sir spent 21 lakhs more to let others know that he donated 21 lakhs without letting others know. ὠ2ὠ2ᾒ6‍♂️ᾒ6‍♂️,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Based on the emergency request of the Ernakulam Collectorates Disaster Response Team, #RF provided 7,279 biscuit packets through Revenue Divisional Officer, Fort Cochin District Administration for distributing to relief camps. #KeralaFloodRescue #KeralaFloodRelief #RFForKerala",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Keralites may sell gold to rebuild homes: Experts #KeralaFloods,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"@vivekpoduval For Medical Assitance in #KeralaFloodRelief, in Ernakulam &amp; Thrissur here is the number provided by IMA (Thread) Ernakulam District Chairman Dr Dinesh N 9847032494, Co-ordinator Dr Sreekumar sarma G 9645099551, IMA Cochin Branch President Dr varghese cheriyan 9400645077.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
@IAF_MCC How Can we get in touch with you ? As we want to send relief material to Kerala We have almost have collected in huge amount some new n used cloths for #KeralaFloodRelief We still collecting from all over Mumbai Please response asap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Congress MPs and MLAs will contribute one month salary towards Kerala floods: @rssurjewala #DoForKerala #KeralaFloods #KeralaFloodRelief #KeralaSOS #kereladonationchallenge #RahulGandhiWithTelangana #IndiaStandsWithKerala #IndiaForKerala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Update #KeralaFloodRelief HelpAges Mysore Mobile Medicare is conducting emergency health camps in Pozhuthana Rehabilitation Centre &amp; Achooranam tribal colony in Vythir, #Wayanad. The immediate priority is to ensure that the flood survivors dont get water borne infections.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lots of Malayalees lost their lifes wealth and house. Cleaning &amp; making the houses back to normal is an uphill task. Have anyone seen any Abrahamists doing such hard work to help the #KeralaFloods victims?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
To all the #INDIANS out there: This is not the #Time #To Discriminate between North and South. #To Conduct BlameGames. #To take Revenge by political parties on political issues. But This is the time #ToRebuilt #KeralaFlood #LetKeralalive. Help us to #rebuiltGodsowncountry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"@sarvarta If the Govt can undo an earlier decision to allow political parties - of all things under the Sun! - to get foreign funds, that too retrospectively, it can undo an earlier decision to let the victims of the worst flood in Kerala in over a century.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#StandWithKerala Please try to help our neighbors who are in need. At least do pray for them if its not possible to donate.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"@pewdiepie Hey pewds, I know its lame, to ask help from a guy who has no relation with our place but, please help and donate as much as you can to the kerala flood relief fund. I promise you wont regret it. The death toll is upto 324 now. Do contribute. #KeralaFloodRelief",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
#KeralaReliefFund #KeralaDonationChallenge lets see who accepted Guys donte ₹ food clothes any thing which u hv #Dream11 #cricket #FantasyFootball walo roz itna jeette ho 1 ₹ hi donate kat do Here r so many options to donate ₹ clothes food etc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Migrant labour couples Aladdin and Parveen along with their three children are more than happy about the rescue op &amp; relief work. Bihari family opened up to media that they have never witnessed such an operation and well structured relief works in their state #KeralaFloods 1/2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"On Aug 18-19, CPM cadres all over Kerala campaigned and collected 16.43 crores as Relief Fund for #KeralaFloodRelief Kannur District : 6.4 crores Trivandrum District : 2.25 crores Kollam District : 1.51 crores CPM had also donated Rs 4.81 crores for Ockhi disaster.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"The children of Kerala will go back to school tomorrow, with the exception of a few in severely affected areas. Many of these children were affected by the floods. Schools in the affected areas have been sanitized to welcome them. #KeralaFloodRelief",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"A Bangalore Corporation sweeper lady’s generosity. She donates biscuits for Kodagu flood victims within her meager salary (which is usually delayed by contractors) On the other side, we have greedy wolves waiting for UAE money.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Besides that PM has announced 2 Lakh pp to the next of the kin of the deceased ,Rs 50,000 to seriously injured NHAI to repair damaged Highways NTPC to restore power lines Villagers whose kutcha houses have been destroyed will be provided with PMAY-G houses #KeralaReliefFund",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zero Malabar sabha has urged believers across world to contribute for #KeralaFloodRelief to bank acc of Spandan which is formed by Bishops under leadrship of Mar Alanchery instead of CMs relief fund. It will b a big blow to govt. All our Temples has contributed to govt only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Praying that India responds to the #Nagaland floods just like it did for #KeralaFloods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"My new post Mr Udit Raj you tweeted this .. Saying Gold and property of the Hindu temple should be sold to raise money for flood relief in Kerala Do you know KERALA churches get this much of money every quarter, this is as per last FCRA reports availabl",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Flagged off a truck filled with medicines to help the Kerala flood victims. Since past few days, the flood waters of Kerala have come down, threatening to spread diseases. Keeping this in mind, DDDNH administration has sent 60 different type of medicines to Kerala.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Flood in Kerala.plz prayhelpdaonateppl are stranded in their homes.there is no food or water in many places.students staying away from home cant go home.Dams are full and the shutters are opened .many ppl have died,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
The Supreme Court of India will decide the Sabarimala case. The floods and the court case are not connected. The end. #Facts #KeralaFlood #RebuiildKerala,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A very nice &amp; a wonderful thread by @Kuvalayamala on the contribution of ordinary Hindus in the efforts to help &amp; bring succour to people of Kerala affected by the devastating #KeralaFlood2018. Pics that MSM wont talk about &amp; show you.#MustRead &amp; share:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"@gauravbh You and @BJP4India stand on #foreignaid to #KeralaFloodRelief &amp; #Rehabilitation is totally wrong and by doing so your party is doing great disservice to d nation,especially to the #Kerala .One side U are not giving enough money&amp;you are making obstruction on foreign aid.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#KeralaFloods Share this link for Flood relief activities.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ὄ7Rescue &amp; Relief efforts in flood-affected Kerala by the Government of India #KeralaFloods2018 #KeralaFloodRelief #KeralaSOS #OpMadad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Doctors from the #Rajasthan Health Department will also be accompanying the medical supplies worth 1.72 Cr to #Kerala and will aid in the treatment of those who require medical assistance. #KeralaFloodRelief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#Breaking Kerala Floods: PM Narendra Modi Arrives in Kochi, to Conduct Aerial Survey of Flood-Ravaged State Read More :",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Kerala continues to remain on the edge as the death toll climbs to 357, over 3.14 lakh people have been moved to relief camps across the state as Kerala faces its worst flood in 100 years @dpkBopanna reports from Wayanad #IndiaForKerala",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"We will sell port of Calicut to China and raise 20,000 Crores for floods #SaveKerala #KeralaFloods",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
God’s own country is battling its worst flood in a century. Join hands in support to aid the relief with @starindia and its #AllForKerala initiative. @StarPlus For Donations - Log onto  For helping with essential supplies - Log onto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Childrens are breaking there piggy banks for donating for #KeralaFloods while #RahulGandhi is busy in visiting foreign countries. Is that taxpayers money or @RahulGandhi money? #ShameOnYouRahul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Some looted the distillery during floods. Imagine what happens afterwards.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Amidst all the controversies going on #PinarayiVijayan states again that the aid from #UAE is in the region of 700cr and askes the central to categorically deny that the amount is incorrect Watch from 10:30 onwards  #KeralaFloods #RebuildKerala,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Are you looking for latest updates on #KeralaFloods, #Kerala maps, or simply wish to help/donate or seek assistance? We, @TheQuintLab, have put together a comprehensive guide to one of the worst disasters in the states history. #IndiaforKerala @TheQuint",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Please help kerala by all possible means. #KeralaFloods They are in need of Milk Powder,Biscuits,Noodles,Candles,Cerelac,Dal,Salt,Sugar and more. Small help will bring big relief.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Kerala is facing its worst flood in 100 years. 80 dams opened, 324 lives lost and 223139 people are in about 1500+ relief camps. Your help can rebuild the lives of the affected. Donate to",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"What an excellent thought! Rather than adding burden on tax payers money, funds from church, mosques and temples should be used to rebuild the state. After all this flood was act of god, so let’s church pay for it.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Even as the UAE has offered Rs 700 crore as flood relief for Kerala, the Indian government is going by the disaster aid policy set in December 2004 by then Prime Minister Manmohan Singh. #KeralaFloods",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Can anyone post the link to donate money for #KeralaFloodRelief???,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @AdityaMenon22: The assistance offered by UAE is more than what the Centre has given Kerala. Let that sink in.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"@HI_UK Hello Friends, Friends Society initiated to stand behind the flood affected people in Kerala, could you please support us to save the lives and save the Gods own Country ? Please contact at &lt;fsss.international@gmail.com&gt;",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Happy to see #Kerala recovering!ὤ2 and #letsdo what all we can to help Kerala in gaining its lost beauty #KeralaFloods #StandForKerala #KeralaFloodRelief @MyKartavya @NASSCOMfdn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Youth for Seva continues in its efforts to rope in more donors and volunteers to help the countless flood victims. Its time to act!!! #KeralaFloodRelief #Kerala #floods #yfs #hyderabad #Donate4Kerala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Food items coming from UAE is sort of round-tripping of material sent from India, a food-surplus nation. Guess the important point is UAE gesture is to assauge disappointment caused by fake news of foreign aid.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kashmir or Kerala! The army of the country has only one religion - nationalism #indianArmedForces #IndiaForKerala #kashmir #Kashmiris #SaveKerala #StandforKerala #StandforTruth #Stand4Truth #BajrangPunia Hardik Pandya #MCIHUD #StRamRahimTeachesHumanity @adgpi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Youth Congress members have been working day and night to help the victims of #KeralaFloods. I request everyone to reach out and help the people of disaster hit #Kerala. Kerala need you now more than ever.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#KeralaFloods: Death toll jumps to 167, rescue operation underway",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AIMIM President @asadowaisi announce that party increase the medical help for #KeralaFloodRelief from 10 lakhs to 25 lacks under #Owaisi_hospital_and_research_center keeping in view the vast scale devastation. while addressing Jalsa Eid Millap at Dar us Salam.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Time to help the people living in Kerala besides praying for the miracle, we have to be all together to rebuild their lives. Various ways are there to pay be it Online Banking/wallets. #KeralaFloodRelief #KeralaFloods #PrayForKerala #DonateForKerala",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
